Sentence: 0	[subject, predicate, object, confidence level] 
Sentence: 490	[it,ranks among,small handful of texts,1.0]  

Sentence: 490	[their place,is in,world,1.0]  

Sentence: 490	[it,ranks among,small handful,1.0]  

Sentence: 490	[it,ranks among,handful,1.0]  

Sentence: 490	[Americans,conceive,their place in world,1.0]  

 
 
Sentence: 492	[we,mighty scourge of,war,0.9217948611057118]  

Sentence: 492	[we,scourge of,war,0.9217948611057118]  

 
Sentence: 493	[bond-man,by,250 years of unrequited,1.0]  

 
Sentence: 494	[nation,has,wounds,1.0]  

Sentence: 494	[malice,is with,firmness in right let,1.0]  

Sentence: 494	[firmness,is in,right,1.0]  

Sentence: 494	[us,finish,work,1.0]  

Sentence: 494	[his orphan-to,do,all,1.0]  

Sentence: 494	[God,gives,us,0.41473474487092593]  

Sentence: 494	[God,see,right,1.0]  

Sentence: 494	[malice,is with,charity for all,1.0]  

 
Sentence: 495	[Reconstruction Era Reconstruction,determine,fates of leaders,1.0]  

Sentence: 495	[questions,reintegrate,states,0.7867103673069122]  

Sentence: 495	[Reconstruction Era Reconstruction,determine,fates of Confederate leaders,1.0]  

Sentence: 495	[questions,reintegrate,southern states,0.7867103673069122]  

Sentence: 495	[questions,reintegrate,conquered southern states,0.7867103673069122]  

Sentence: 495	[questions,reintegrate,conquered states,0.7867103673069122]  

Sentence: 495	[Reconstruction Era Reconstruction,determine,fates,1.0]  

 
Sentence: 496	[Confederates,be,how treated,1.0]  

Sentence: 496	[general,had asked,Lincoln,1.0]  

Sentence: 496	[Confederates,be,treated,1.0]  

Sentence: 496	[general,had asked Lincoln after,Lee 's surrender,1.0]  

Sentence: 496	[general,had asked Lincoln after,Shortly Lee 's surrender,1.0]  

Sentence: 496	[defeated Confederates,be,treated,1.0]  

Sentence: 496	[defeated Confederates,be,how treated,1.0]  

 
Sentence: 497	[Lincoln,keeping with,sentiment,1.0]  

Sentence: 497	[Lincoln,led,moderates,1.0]  

Sentence: 497	[Lincoln,was,opposed,1.0]  

Sentence: 497	[Lincoln,was opposed by,Radical Republicans under Rep.,1.0]  

Sentence: 497	[Lincoln,led moderates,keeping,1.0]  

Sentence: 497	[Lincoln,led moderates,keeping with sentiment,1.0]  

Sentence: 497	[Lincoln,led,moderates regarding Reconstruction policy,1.0]  

Sentence: 497	[Lincoln,was opposed by,Radical Republicans,1.0]  

 
 
 
Sentence: 500	[Benjamin Wade,allies of,president on other issues,1.0]  

 
Sentence: 501	[speedy elections,be,held,1.0]  

Sentence: 501	[elections,be held throughout,war,1.0]  

Sentence: 501	[speedy elections,be held throughout,war,1.0]  

Sentence: 501	[elections,be,held,1.0]  

 
 
 
Sentence: 504	[I,draw,it,1.0]  

Sentence: 504	[Uncle Abe,draw closer,it,1.0]  

Sentence: 504	[I,draw closer,it,1.0]  

Sentence: 504	[Uncle Abe,draw,it,1.0]  

 
 
Sentence: 506	[critical decisions,had,re-formed,1.0]  

Sentence: 506	[their administrations,were,re-formed,1.0]  

Sentence: 506	[Southern states,were,subdued,1.0]  

Sentence: 506	[decisions,had,made,1.0]  

Sentence: 506	[critical decisions,be made as to,their leadership,1.0]  

Sentence: 506	[critical decisions,had,subdued,1.0]  

Sentence: 506	[decisions,be made as to,their leadership,1.0]  

Sentence: 506	[decisions,had,re-formed,1.0]  

Sentence: 506	[critical decisions,be,made,1.0]  

Sentence: 506	[critical decisions,had,made,1.0]  

Sentence: 506	[decisions,had,subdued,1.0]  

Sentence: 506	[decisions,be,made,1.0]  

 
Sentence: 507	[Arkansas,were Of,importance,1.0]  

Sentence: 507	[Tennessee,were Of,importance,1.0]  

Sentence: 507	[Tennessee,were Of,special importance,1.0]  

Sentence: 507	[Arkansas,were Of,special importance,1.0]  

 
Sentence: 508	[Lincoln,ordered General Nathaniel P. In,Louisiana,1.0]  

Sentence: 508	[Lincoln,ordered,General Nathaniel P.,1.0]  

 
 
Sentence: 510	[Lincoln 's Democratic opponents,accuse,him,1.0]  

Sentence: 510	[Lincoln,has,Democratic opponents,1.0]  

Sentence: 510	[Lincoln 's Democratic opponents,seized on,appointments,1.0]  

Sentence: 510	[Lincoln 's opponents,seized on,appointments,1.0]  

Sentence: 510	[Lincoln 's opponents,accuse,him,1.0]  

 
Sentence: 511	[Radicals,denounced,his policy,1.0]  

Sentence: 511	[Wade-Davis Bill,is in,1864,1.0]  

Sentence: 511	[Radicals,passed,their own plan,1.0]  

Sentence: 511	[Radicals,passed,their plan,1.0]  

 
Sentence: 512	[Radicals,retaliated,refusing,1.0]  

Sentence: 512	[Lincoln,vetoed,bill,1.0]  

Sentence: 512	[Radicals,refusing to,seat representatives,1.0]  

Sentence: 512	[Radicals,retaliated,refusing to seat representatives,1.0]  

Sentence: 512	[Radicals,refusing to,seat representatives elected,1.0]  

Sentence: 512	[Radicals,retaliated,refusing to seat representatives elected,1.0]  

Sentence: 512	[Radicals,retaliated,refusing to seat representatives elected from Louisiana,1.0]  

Sentence: 512	[Radicals,refusing to,seat representatives elected from Louisiana,1.0]  

 
Sentence: 513	[Lincoln 's appointments,keep,moderate in harness,1.0]  

Sentence: 513	[Lincoln 's appointments,keep,moderate,1.0]  

Sentence: 513	[Lincoln 's appointments,were designed,keep,1.0]  

Sentence: 513	[Lincoln 's appointments,were,designed,1.0]  

Sentence: 513	[Lincoln,has,appointments,1.0]  

 
Sentence: 514	[Chief Justice Taney,has,seat on Supreme Court,1.0]  

Sentence: 514	[he,fill,Chief Justice Taney 's seat,1.0]  

Sentence: 514	[he,fill,Chief Justice Taney 's seat on Supreme Court,1.0]  

Sentence: 514	[he,named,choice of Radicals,1.0]  

Sentence: 514	[he,named,choice,1.0]  

 
 
 
Sentence: 517	[amendment,clinch,matter,1.0]  

Sentence: 517	[amendment,clinch,whole matter,1.0]  

Sentence: 517	[such amendment,clinch,whole matter,1.0]  

Sentence: 517	[such amendment,clinch,matter,1.0]  

 
Sentence: 518	[proposed amendment,was,By December 1863 brought to Congress for passage,1.0]  

Sentence: 518	[constitutional amendment,was,By December 1863 brought for passage,1.0]  

Sentence: 518	[proposed constitutional amendment,was,brought,1.0]  

Sentence: 518	[proposed constitutional amendment,was brought By,December 1863,1.0]  

Sentence: 518	[proposed constitutional amendment,was,By December 1863 brought to Congress for passage,1.0]  

Sentence: 518	[proposed amendment,was brought By,December 1863,1.0]  

Sentence: 518	[amendment,was,brought to Congress for passage,1.0]  

Sentence: 518	[constitutional amendment,was,brought,1.0]  

Sentence: 518	[proposed amendment,was,brought to Congress for passage,1.0]  

Sentence: 518	[proposed constitutional amendment,was brought for,passage,1.0]  

Sentence: 518	[amendment,was brought for,passage,1.0]  

Sentence: 518	[amendment,was,By December 1863 brought to Congress for passage,1.0]  

Sentence: 518	[proposed constitutional amendment,was,By December 1863 brought for passage,1.0]  

Sentence: 518	[constitutional amendment,was brought for,passage,1.0]  

Sentence: 518	[proposed amendment,was,By December 1863 brought for passage,1.0]  

Sentence: 518	[amendment,was brought By,December 1863,1.0]  

Sentence: 518	[amendment,was,By December 1863 brought for passage,1.0]  

Sentence: 518	[proposed amendment,was,By December 1863 brought to Congress,1.0]  

Sentence: 518	[constitutional amendment,was brought By,December 1863,1.0]  

Sentence: 518	[constitutional amendment,was,brought to Congress for passage,1.0]  

Sentence: 518	[proposed constitutional amendment,was,brought to Congress for passage,1.0]  

Sentence: 518	[amendment,was,brought,1.0]  

Sentence: 518	[proposed amendment,was brought to,Congress,1.0]  

Sentence: 518	[proposed amendment,was,brought,1.0]  

Sentence: 518	[proposed constitutional amendment,was brought to,Congress,1.0]  

Sentence: 518	[constitutional amendment,was brought to,Congress,1.0]  

Sentence: 518	[amendment,was brought to,Congress,1.0]  

Sentence: 518	[constitutional amendment,was,By December 1863 brought to Congress,1.0]  

Sentence: 518	[constitutional amendment,was,By December 1863 brought to Congress for passage,1.0]  

Sentence: 518	[proposed amendment,was brought for,passage,1.0]  

Sentence: 518	[proposed constitutional amendment,was,By December 1863 brought to Congress,1.0]  

Sentence: 518	[amendment,was,By December 1863 brought to Congress,1.0]  

 
Sentence: 519	[first attempt,failed,pass,1.0]  

Sentence: 519	[attempt,pass in,House,1.0]  

Sentence: 519	[first attempt,failed,pass in House of Representatives,1.0]  

Sentence: 519	[attempt,failed,pass in House,1.0]  

Sentence: 519	[first attempt,pass in,House of Representatives,1.0]  

Sentence: 519	[first attempt,failed,pass in House,1.0]  

Sentence: 519	[attempt,pass in,House of Representatives,1.0]  

Sentence: 519	[first attempt,pass in,House,1.0]  

Sentence: 519	[attempt,failed,pass in House of Representatives,1.0]  

Sentence: 519	[attempt,failed,pass,1.0]  

 
Sentence: 520	[Passage,became,part,1.0]  

Sentence: 520	[Passage,became,part of platform in election of 1864,1.0]  

Sentence: 520	[Passage,part of,Republican/Unionist platform,1.0]  

Sentence: 520	[Passage,became,part of Republican/Unionist platform in election,1.0]  

Sentence: 520	[Passage,became,part of platform in election,1.0]  

Sentence: 520	[Republican/Unionist platform,is in,election of 1864,1.0]  

Sentence: 520	[Passage,became,part of Republican/Unionist platform,1.0]  

Sentence: 520	[Passage,part of,platform in election of 1864,1.0]  

Sentence: 520	[Passage,became,part of Republican/Unionist platform in election of 1864,1.0]  

Sentence: 520	[Passage,part of,Republican/Unionist platform in election of 1864,1.0]  

Sentence: 520	[Passage,became,part of platform,1.0]  

Sentence: 520	[Passage,part of,platform,1.0]  

Sentence: 520	[Passage,part of,Republican/Unionist platform in election,1.0]  

Sentence: 520	[Passage,part of,platform in election,1.0]  

 
Sentence: 521	[attempt,passed Congress After,long debate,1.0]  

Sentence: 521	[attempt,passed Congress After,long debate in House,1.0]  

Sentence: 521	[second attempt,passed Congress After,debate,1.0]  

Sentence: 521	[second attempt,passed Congress After,long debate in House,1.0]  

Sentence: 521	[long debate,is in,House,1.0]  

Sentence: 521	[attempt,passed Congress After,debate in House,1.0]  

Sentence: 521	[second attempt,passed Congress After,long debate,1.0]  

Sentence: 521	[second attempt,passed,Congress,1.0]  

Sentence: 521	[attempt,was sent for,ratification,1.0]  

Sentence: 521	[second attempt,passed Congress on,January 31 1865,1.0]  

Sentence: 521	[attempt,was,sent,1.0]  

Sentence: 521	[second attempt,was sent to,state legislatures,1.0]  

Sentence: 521	[second attempt,passed Congress After,debate in House,1.0]  

Sentence: 521	[attempt,was sent to,state legislatures,1.0]  

Sentence: 521	[attempt,passed,Congress,1.0]  

Sentence: 521	[second attempt,was sent for,ratification,1.0]  

Sentence: 521	[attempt,passed Congress on,January 31 1865,1.0]  

Sentence: 521	[attempt,was,sent to state legislatures for ratification,1.0]  

Sentence: 521	[attempt,passed Congress After,debate,1.0]  

Sentence: 521	[second attempt,was,sent,1.0]  

Sentence: 521	[second attempt,was,sent to state legislatures for ratification,1.0]  

 
Sentence: 522	[it,became Upon,ratification,1.0]  

Sentence: 522	[it,became,Thirteenth Amendment to United States Constitution,1.0]  

Sentence: 522	[it,became,Thirteenth Amendment,1.0]  

Sentence: 522	[it,became on,December 6 1865,1.0]  

 
Sentence: 523	[Lincoln 's Reconstruction,was in,flux,1.0]  

Sentence: 523	[Lincoln,has,presidential Reconstruction for South,1.0]  

Sentence: 523	[war,drew to,close,1.0]  

Sentence: 523	[Lincoln 's presidential Reconstruction,was in,flux,1.0]  

 
Sentence: 524	[Freedmen,into,Bureau bill,1.0]  

Sentence: 524	[He,signed into,law Senator Charles Sumner 's Freedmen 's Bureau bill,1.0]  

Sentence: 524	[law Senator Charles Sumner,into,Bureau bill,1.0]  

 
Sentence: 525	[law,assigned,land,1.0]  

Sentence: 525	[law,assigned land for,lease,1.0]  

Sentence: 525	[lease,is with,ability purchase for freedmen,1.0]  

Sentence: 525	[law,assigned land for,lease of three years,1.0]  

 
 
Sentence: 527	[he,had,plan for southern Reconstruction,1.0]  

Sentence: 527	[Lincoln,announced before,Shortly his assassination,1.0]  

Sentence: 527	[Lincoln,announced before,his assassination,1.0]  

Sentence: 527	[he,had,new plan for Reconstruction,1.0]  

Sentence: 527	[he,had,new plan,1.0]  

Sentence: 527	[he,had,new plan for southern Reconstruction,1.0]  

Sentence: 527	[he,had,plan,1.0]  

Sentence: 527	[he,had,plan for Reconstruction,1.0]  

 
Sentence: 528	[Lincoln,planned,short-term control,1.0]  

Sentence: 528	[Lincoln,planned,short-term military control,1.0]  

Sentence: 528	[Lincoln,planned control over,states,1.0]  

Sentence: 528	[Lincoln,planned,control,1.0]  

Sentence: 528	[Lincoln,planned control until,readmission under control,1.0]  

Sentence: 528	[Lincoln,planned control until,readmission under control of Unionists,1.0]  

Sentence: 528	[Lincoln,planned control until,readmission under control of southern Unionists,1.0]  

Sentence: 528	[Lincoln,planned,military control,1.0]  

Sentence: 528	[Lincoln,planned control until,readmission,1.0]  

Sentence: 528	[Lincoln,planned control over,southern states,1.0]  

Sentence: 528	[Discussions,is with,his cabinet,1.0]  

 
Sentence: 529	[it,is,impossible,1.0]  

 
Sentence: 530	[Lincoln biographers James G. Randall,argue according to,David Lincove,1.0]  

Sentence: 530	[Richard Current,argue according to,David Lincove,1.0]  

 
Sentence: 531	[policy,similar to,to Johnson,0.7822617911064119]  

Sentence: 531	[he,clashed with,congressional Radicals,1.0]  

Sentence: 531	[Johnson,has,mistakes,1.0]  

Sentence: 531	[It,is,likely,1.0]  

Sentence: 531	[Lincoln,followed,policy similar,1.0]  

Sentence: 531	[he,clashed with,Radicals,1.0]  

Sentence: 531	[Lincoln,followed,policy,1.0]  

Sentence: 531	[Lincoln,followed,policy similar to Johnson 's,1.0]  

Sentence: 531	[him,avoid,Johnson 's mistakes,1.0]  

 
 
 
 
 
Sentence: 536	[control,pass to,white Unionists,1.0]  

Sentence: 536	[political control,is in,South,1.0]  

Sentence: 536	[political control,pass to,white Unionists,1.0]  

Sentence: 536	[political control,pass to,Unionists,1.0]  

Sentence: 536	[control,pass to,Unionists,1.0]  

 
Sentence: 537	[war,embrace,positions advanced,1.0]  

Sentence: 537	[positions,first advanced by,abolitionists,0.9062799216805025]  

Sentence: 537	[positions,advanced by,abolitionists,0.9062799216805025]  

Sentence: 537	[war,embrace,positions first advanced,1.0]  

Sentence: 537	[war,embrace,positions advanced by abolitionists,1.0]  

Sentence: 537	[war,embrace,positions,1.0]  

Sentence: 537	[war,embrace,positions first advanced by abolitionists,1.0]  

 
 
Sentence: 539	[Congress,agreeing on,Reconstruction policy,0.6395766904553504]  

Sentence: 539	[It,is,entirely plausible,1.0]  

Sentence: 539	[Lincoln,agreeing on,Reconstruction policy,0.6395766904553504]  

Sentence: 539	[Lincoln,proposed before,his death,1.0]  

Sentence: 539	[It,is,plausible,1.0]  

Sentence: 539	[Lincoln,proposed before,just his death,1.0]  

 
 
Sentence: 541	[successful reunification,had,consequences,1.0]  

Sentence: 541	[reunification,had,consequences,1.0]  

Sentence: 541	[reunification,had,consequences for name of country,1.0]  

Sentence: 541	[reunification,had,consequences for name,1.0]  

Sentence: 541	[successful reunification,had,consequences for name of country,1.0]  

Sentence: 541	[successful reunification,had,consequences for name,1.0]  

 
Sentence: 542	[other times,is in,singular,1.0]  

Sentence: 542	[term,is in,sometimes plural,1.0]  

Sentence: 542	[United States,has,has historically used,1.0]  

Sentence: 542	[United States,has,has used,1.0]  

 
Sentence: 543	[Civil War,was force by,end of 19th century,1.0]  

Sentence: 543	[War,was significant force in,eventual dominance of usage,1.0]  

Sentence: 543	[War,was significant force by,end of century,1.0]  

Sentence: 543	[Civil War,was,significant force in dominance by end of 19th century,1.0]  

Sentence: 543	[Civil War,was significant force by,end of century,1.0]  

Sentence: 543	[Civil War,was,force in dominance of usage by end of century,1.0]  

Sentence: 543	[Civil War,was force in,eventual dominance of usage,1.0]  

Sentence: 543	[War,was,force in dominance of singular usage by end of century,1.0]  

Sentence: 543	[Civil War,was,significant force in eventual dominance of singular usage by end of century,1.0]  

Sentence: 543	[War,was,force in eventual dominance of usage by end,1.0]  

Sentence: 543	[War,was,significant force in eventual dominance of singular usage by end of 19th century,1.0]  

Sentence: 543	[Civil War,was force in,dominance,1.0]  

Sentence: 543	[War,was significant force in,eventual dominance,1.0]  

Sentence: 543	[Civil War,was significant force in,dominance of usage,1.0]  

Sentence: 543	[Civil War,was significant force in,eventual dominance of usage,1.0]  

Sentence: 543	[War,was,force in eventual dominance of singular usage by end of 19th century,1.0]  

Sentence: 543	[significant force,is in,eventual dominance of singular usage,1.0]  

Sentence: 543	[Civil War,was,force in eventual dominance of singular usage by end of 19th century,1.0]  

Sentence: 543	[War,was significant force in,dominance,1.0]  

Sentence: 543	[War,was significant force in,dominance of usage,1.0]  

Sentence: 543	[Civil War,was,significant force in eventual dominance of singular usage by end,1.0]  

Sentence: 543	[Civil War,was significant force in,dominance of singular usage,1.0]  

Sentence: 543	[War,was,force in eventual dominance by end of century,1.0]  

Sentence: 543	[Civil War,was,force in eventual dominance by end,1.0]  

Sentence: 543	[Civil War,was force by,end of century,1.0]  

Sentence: 543	[War,was,significant force in dominance of singular usage by end of 19th century,1.0]  

Sentence: 543	[Civil War,was,significant force in eventual dominance by end of century,1.0]  

Sentence: 543	[Civil War,was significant force in,eventual dominance,1.0]  

